@relation 'data/M_multi_metrics_ML.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-21'

@attribute 0.194WCHU_rfc... numeric
@attribute -0.26ck_oo_lcom... numeric
@attribute 0.318ck_oo_numberOfMethodsInherited... numeric
@attribute -0.289LDHH_numberOfAttributes... numeric
@attribute -0.311LDHH_fanIn... numeric
@attribute -0.36LDHH_numberOfPublicAttributes... numeric
@attribute -0.516LDHH_noc... numeric
@attribute 0.426CvsLogEntropy... numeric
@attribute 0.343LDHH_dit... numeric
@attribute -0.346ck_oo_dit... numeric
@attribute 0.387LDHH_numberOfPrivateAttributes... numeric
@attribute 0.434numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.434ck_oo_numberOfAttributesInherited... numeric
@attribute 0.425LDHH_numberOfMethodsInherited... numeric
@attribute -0.337ck_oo_numberOfLinesOfCode... numeric
@attribute -0.374LDHH_numberOfPrivateMethods... numeric
@attribute 0.353LDHH_numberOfPrivateMethods... numeric
@attribute 0.426CvsWEntropy... numeric
@attribute 0.494ck_oo_noc... numeric
@attribute 0.419ck_oo_noc... numeric
@attribute class {buggy,clean}

@data
-2.746667,-1.075267,-0.600432,-0.477308,-0.115468,0.9503,0.530981,-1.436175,0.665738,0.443014,-0.329,0.117506,0.282581,0.011693,-0.009904,-0.011371,-0.470368,-0.232368,-0.091354,0.041882,buggy
-2.546986,-0.15208,0.356196,-0.882625,-1.415865,0.083062,1.05368,-1.311831,-0.543559,-0.666379,0.128334,0.115572,-0.958152,0.676172,-0.502432,-0.704449,0.13201,0.129075,-0.321474,-0.934697,buggy
-2.575373,0.436186,-1.095914,0.619994,0.448009,0.343735,-0.152292,0.580035,0.22917,0.803568,0.179921,-0.066451,0.727439,-0.221296,-0.181963,-0.138267,0.022333,0.000091,0.022963,0.10504,clean
-2.566366,-0.83342,0.510403,-0.903937,-0.370664,0.857817,0.587762,-1.603375,0.442871,-0.507941,-0.099846,-0.038545,0.937965,-1.059533,0.288412,0.388501,-0.278358,-0.03643,0.124204,-0.132011,clean
-1.856012,-0.14732,2.093556,-1.072281,-1.214461,-0.166943,0.882884,-0.951198,-0.710315,-1.945797,0.719784,-0.092756,-0.012493,-0.170612,0.465038,-0.344414,0.100485,0.437254,0.025294,-1.003776,clean
-0.89262,-0.63468,-1.198285,-1.587029,-1.975772,1.560302,0.902716,-0.96361,-0.567186,0.117761,-0.726181,0.078031,0.279572,-0.456267,0.298523,0.490837,0.303265,0.82721,-0.578157,0.057932,clean
-2.396964,0.269242,-0.966546,0.704816,0.452668,0.353029,-0.115705,0.604585,0.279885,0.723307,0.09365,-0.076861,0.787026,-0.243559,-0.176232,-0.168232,-0.168566,0.038332,0.072207,0.034347,clean
-1.746526,0.535375,-1.072763,1.052048,0.717167,0.248424,-0.084156,0.930491,0.439831,0.150614,-0.455423,-0.160408,0.541978,-0.288449,-0.226953,0.133141,-0.118288,0.024969,-0.00024,0.053107,clean
-2.395236,0.459516,-1.050514,0.759751,0.586771,0.23213,-0.218089,0.825979,0.279331,0.715642,0.205592,-0.072659,0.793929,-0.149611,-0.049974,-0.104686,-0.001972,0.039427,-0.000776,0.093537,clean
1.359478,0.312404,-0.6006,0.918858,-1.185407,-0.814922,0.855139,0.530535,-1.030215,1.327675,1.147467,-0.394437,-0.306158,0.375071,0.330259,0.584108,0.682122,0.60389,-0.729012,0.361003,clean
-1.714765,0.184828,1.935312,-1.071416,-0.99732,-0.114879,0.943112,-1.39875,-0.748685,-2.021468,0.515029,0.305384,0.086619,-0.261146,0.326025,-0.456559,-0.081257,0.311305,-0.209282,-0.922923,clean
-1.628213,-0.914685,-0.153088,0.989324,0.931901,0.009844,-0.373653,1.356253,0.694374,0.708083,0.608087,0.288632,0.464925,0.418711,0.782275,0.549611,0.538989,-0.064276,0.090237,0.097292,clean
-1.135946,0.216532,1.660954,-1.514361,-0.9782,0.514385,0.727443,-0.742781,-0.642671,-2.904884,-0.220239,0.117181,-0.564099,-0.328494,0.258053,0.282523,-0.009559,0.121866,0.086733,-0.804232,clean
5.607231,-1.476156,-1.855446,-1.926231,0.246505,3.52995,-0.922894,2.396778,0.538596,-1.60224,-0.682007,-0.980222,1.236726,0.67461,-0.020769,-2.548879,1.065627,-2.305238,0.501916,0.725328,buggy
-1.708818,-2.09705,0.877176,-0.312518,-0.216029,1.193798,0.657329,-1.117405,0.598982,-0.702231,-0.751268,-0.099335,0.576355,-0.738794,0.571082,-0.062514,-1.586928,-0.154473,0.09171,-0.718773,buggy
-0.19185,-0.010367,-0.441719,0.321985,0.189655,1.216008,-0.271607,1.231499,-0.207512,-0.529555,-0.815668,0.262152,0.56055,-0.206285,-0.246553,-0.061325,-1.179712,-0.116909,-0.092121,0.042173,buggy
-2.510238,-0.928112,1.021719,-1.081569,-0.450691,0.768136,0.639203,-1.630035,-0.030442,-0.961099,0.419138,0.171518,0.088841,-1.504562,1.035928,-0.108162,0.240528,-0.199737,0.094354,-1.007077,clean
-1.411199,-0.712892,2.479575,-0.966201,-0.944911,0.165272,0.752989,-0.729631,-0.465489,-2.415556,0.238993,-0.444921,0.219396,0.178601,0.579437,-0.745291,-0.331667,0.626914,-0.346823,-1.009494,clean
6.168921,-4.546594,3.069375,-1.00652,4.827445,-1.337174,-1.261669,2.840566,4.107402,-3.220458,4.558163,0.069317,-4.47603,5.713892,3.53591,2.507491,3.131847,1.568733,-2.916645,3.544465,buggy
-2.349604,0.831246,-0.334636,0.472946,0.369636,0.044668,-0.09683,0.575864,-0.430453,0.597112,0.372601,0.133725,-0.012704,0.466656,-0.065024,-0.317065,-0.089585,-0.02369,-0.005482,0.09335,clean
-3.138543,-0.908868,-0.937611,-0.575193,-0.269331,1.02109,0.442633,-1.119823,0.604807,0.612912,-0.412293,-0.361511,0.102703,-0.053778,-0.300836,0.141435,-0.340867,-0.054838,0.044057,-0.06267,clean
-2.475079,1.043486,-0.331537,0.328963,0.330478,0.018168,-0.054617,0.489664,-0.487453,0.361478,0.408622,0.047143,0.018934,0.484367,-0.025314,-0.467611,-0.082761,0.036518,-0.201467,0.328852,clean
-0.167762,0.779345,-0.241345,0.709288,0.41586,0.502262,0.071575,0.961392,-0.282008,-1.237423,-0.984426,-0.223284,-0.127121,-0.68232,0.090393,0.382786,-0.325276,-0.231928,-0.011243,-0.264794,clean
-1.98189,0.612648,0.448994,0.293506,0.347281,-0.081882,-0.076896,0.690311,-0.065276,-0.399612,0.624913,-0.08366,0.870199,-0.391288,0.612228,0.079059,0.170556,0.204803,0.111618,-0.1155,clean
-1.909384,-0.157527,0.157221,0.7561,0.414686,-0.114401,-0.163241,1.059013,-0.089355,0.518021,0.765372,0.310882,0.13025,0.295312,0.571917,0.194917,0.386085,-0.26283,0.186963,0.217263,clean
-1.757212,-0.076672,0.085571,0.351238,0.178489,0.514768,0.073668,0.695905,0.232469,-0.892222,-0.315894,-0.391169,0.788453,-0.770214,0.264956,-0.238233,-0.248414,0.02309,-0.329766,0.115647,clean
-3.048298,-0.634536,-0.095187,-1.04725,-0.325454,0.801327,0.463965,-1.345415,0.517628,-0.248542,-0.059594,-0.477273,0.568487,-0.644391,0.089413,0.274298,0.164861,0.236628,0.006945,-0.07999,clean
15.534159,11.586125,10.71134,-8.036016,4.1593,-4.350568,-0.707041,-4.23073,7.97784,1.273093,3.669988,2.293916,4.678656,-1.717276,-0.908548,2.302583,-1.822727,-1.151977,-1.667936,2.43196,clean
-3.094561,-0.326539,-1.118745,-0.341334,0.012908,0.827153,0.236077,-0.866029,0.456809,0.735896,-0.189516,-0.284392,0.172727,-0.06984,-0.376667,0.075726,0.015604,0.039349,0.009392,-0.025139,clean
-0.677263,0.835772,-1.499956,0.811802,1.112373,-0.219795,-0.304934,1.471449,1.202678,0.098108,1.32201,-0.202305,0.201888,-0.477803,-0.439408,0.070147,-0.290122,0.205058,0.181591,-0.165538,clean
-2.097048,0.219372,1.838557,-1.111573,-1.264681,-0.172013,0.953965,-1.053319,-0.750848,-2.021478,0.559824,-0.177543,-0.066713,-0.240871,0.323039,-0.363545,0.099803,0.428064,-0.01776,-0.960925,clean
0.449924,0.920772,-0.229686,1.309462,0.270236,0.006651,0.356008,0.719686,-0.320317,-1.002229,-0.713573,0.005505,0.451128,-0.776337,0.123871,-0.001726,-0.610151,-0.141075,-0.346239,-0.407364,clean
2.076997,2.552112,3.442138,0.323976,0.705593,-0.982379,0.058792,1.564761,0.486098,-1.898301,-2.625842,-0.274679,-1.384132,-2.279141,1.030399,-0.568903,0.19463,0.815721,0.313848,0.030393,clean
13.588897,-0.978461,-0.633629,1.881229,-0.21297,0.097227,1.609923,0.009876,-1.149259,0.50004,0.162414,-3.191195,0.477545,1.18533,1.300584,-0.564483,-0.994979,0.12029,-0.101828,-0.428053,clean
1.311192,1.222762,-0.457766,0.826515,1.186943,0.119239,-0.180813,0.551127,-0.436492,0.288932,0.681546,0.208455,0.057472,0.066124,0.424636,0.502931,-0.88561,0.230911,0.232969,-0.237041,clean
-3.228652,-1.307901,-1.175985,-1.177496,0.246793,0.165282,0.267645,-1.048335,0.39593,0.733935,-0.438503,-0.176125,-0.000776,0.322909,-0.047102,0.425331,0.299386,0.036662,-0.282222,0.228983,clean
-0.248701,-11.640021,-9.15177,-18.191544,11.158149,-22.021436,-2.054025,2.771512,-5.372892,-1.015488,-2.458219,0.824129,0.782668,-1.674012,-0.704895,-0.342892,-0.851616,-0.008064,0.161263,-0.602738,buggy
0.23479,0.601715,0.140822,2.249483,0.73769,-0.79657,0.324369,1.311138,-0.031938,-0.175314,-0.351794,0.456258,-0.055701,0.153901,-0.192213,0.077423,-0.209713,0.243255,0.977182,-0.40231,clean
-2.071463,0.549753,-0.292995,0.793309,-0.050972,-0.312337,0.197873,0.831899,-0.301,0.54694,0.397313,0.154148,-0.005997,0.480267,-0.038803,-0.3147,-0.032997,-0.074784,0.03566,0.20253,clean
-3.13416,-0.39653,-0.252742,-0.790368,-0.400172,0.764621,0.439422,-1.121091,-0.200527,0.545352,-0.165801,-0.179439,-0.650541,0.55765,-0.422693,-0.186333,-0.299501,-0.061004,-0.107953,0.113179,clean
-3.099343,-0.390317,-0.248048,-0.778649,-0.37651,0.760019,0.442005,-1.152711,-0.195547,0.54253,-0.168562,-0.168544,-0.648052,0.560225,-0.420746,-0.183792,-0.305841,-0.050217,-0.096308,0.084425,clean
-3.03334,-0.501477,-0.19165,-0.784942,-0.329047,0.730194,0.432948,-1.111696,-0.164725,0.503688,-0.208962,-0.180325,-0.631355,0.588872,-0.413457,-0.196915,-0.345726,-0.012478,-0.125094,0.092965,clean
-2.915004,-0.444461,-0.159526,-0.665655,-0.319034,0.741339,0.450278,-1.112478,-0.159964,0.483984,-0.222377,-0.148233,-0.614632,0.52503,-0.370434,-0.133415,-0.404476,-0.029243,0.022655,-0.051063,clean
-3.103419,-0.383986,-0.253195,-0.780232,-0.377657,0.757742,0.442789,-1.153638,-0.193858,0.543675,-0.166993,-0.169629,-0.648296,0.559916,-0.422176,-0.184831,-0.302524,-0.050419,-0.093885,0.083057,clean
-3.108253,-0.374723,-0.261847,-0.782359,-0.380983,0.754007,0.446274,-1.156196,-0.191024,0.542214,-0.16414,-0.168293,-0.65023,0.563201,-0.411805,-0.177451,-0.300092,-0.054918,-0.089054,0.079663,clean
-3.113539,-0.364467,-0.271475,-0.784735,-0.384694,0.749898,0.450197,-1.159063,-0.187846,0.540428,-0.161075,-0.166849,-0.652357,0.566976,-0.399956,-0.169034,-0.297616,-0.060012,-0.083718,0.075833,clean
-2.142404,-1.417622,-1.108,-2.595463,0.20228,-0.083626,0.124619,-0.39208,1.099164,-0.359433,1.564225,-0.007996,-0.748024,-0.799602,-0.625517,-0.265832,-0.222581,0.169216,-0.181109,-0.130845,buggy
7.571083,-3.758671,1.60275,3.951097,2.482915,-0.897119,0.318968,2.340697,1.258824,-1.320037,-2.23572,0.568163,-0.876986,0.269591,1.2614,2.992771,1.153222,-0.47228,1.625415,-0.542666,buggy
0.40586,1.931138,-0.260076,1.96678,1.798103,-0.218376,-0.380658,0.931317,-0.581485,-0.017129,-0.387935,0.247821,0.147276,-0.044526,-0.195023,0.205762,-0.231325,0.510052,0.954993,-0.823081,clean
-1.35319,0.602576,-0.975523,2.131771,-1.876925,-1.720438,-4.716572,-0.333664,0.047433,0.357183,0.294043,-0.31293,0.237372,-0.152302,0.081782,0.175992,0.885251,-0.688552,-1.967611,-1.620046,clean
-2.278226,0.720837,-1.105227,0.931105,0.759048,0.156616,-0.269413,0.831881,0.256355,0.748316,0.23814,0.008077,0.795332,-0.178576,-0.110221,-0.092223,0.181897,0.14252,0.144469,0.009166,clean
1.112184,1.036755,0.575565,1.696678,1.207089,0.121586,-0.093416,1.261203,-0.75676,-1.421089,-1.341899,-0.093505,-0.797329,-0.807153,-0.509971,0.495254,0.179912,0.07017,0.295871,-0.314464,clean
1.232706,2.232174,4.212312,-3.143718,-2.060908,-0.263605,0.949764,-0.865265,-1.105643,-1.504349,-1.015789,-0.951919,1.025866,1.290981,-1.645955,2.60252,0.145331,-0.698195,-0.220823,0.880445,clean
-1.89851,-0.02235,0.700667,0.121565,0.179233,0.071079,0.0674,0.732803,0.211047,-0.717621,0.384849,-0.228919,0.88438,-0.219767,0.912878,0.1795,-0.320937,0.166871,0.003702,-0.120972,clean
-2.63279,-0.742593,0.027771,-0.395319,-0.249019,0.527145,0.40137,-0.875809,0.161057,0.096117,0.384132,-0.07017,0.008641,-0.637216,0.357196,0.199077,0.47744,-0.132927,0.334951,-0.271802,clean
-1.506015,0.427209,-0.706796,2.177194,-2.772726,-2.21478,-6.874607,-0.965058,-0.040825,0.128335,0.34403,-0.210465,-0.252664,0.435938,0.423968,0.151844,0.118309,-0.589644,-0.979049,-0.843538,clean
-1.151264,-1.544151,3.141361,-0.906703,-0.469106,0.26967,0.502998,-0.48494,-0.309742,-2.4352,0.330093,-0.415227,0.158133,0.546617,0.758542,-0.731497,-0.269561,0.850585,-0.620783,-0.747394,buggy
6.965427,2.464188,0.431708,-0.759212,-0.894505,1.257116,0.443105,0.305888,-4.971157,0.913076,-0.128748,-1.812289,-0.832804,0.205448,1.970311,2.033819,-2.463624,2.310467,-0.520894,0.30033,buggy
-0.252704,-2.211369,-0.274732,-0.891936,-0.138129,2.255546,0.107929,-0.556917,0.8708,-0.916097,-1.504791,0.78555,0.068062,-0.054438,0.086202,0.550819,-0.894416,-0.617862,-0.301287,-0.08861,clean
-1.980706,0.914242,0.023758,0.472643,-0.350644,-0.453291,0.385352,0.50581,-0.514509,-0.220412,0.499383,0.143868,-0.040078,0.043377,0.108276,-0.667583,0.404905,0.109602,-0.40691,0.011221,clean
-1.578229,0.569244,-0.184242,0.697272,0.812582,-0.033496,-0.173544,0.918954,-0.14413,0.0314,-0.105588,0.014338,-0.038353,0.779086,0.12515,-0.258086,-0.109671,0.145637,-0.169403,0.109175,clean
-1.74253,-2.699861,0.178525,-0.417858,0.402356,1.533866,-0.047849,-0.416192,1.241152,0.024327,-0.659481,-0.562599,0.408091,0.948064,0.424968,-0.300552,-0.482924,0.141195,-0.450097,-0.143288,buggy
-0.947531,-0.016429,-0.083831,1.086686,0.786596,0.164023,-0.232645,1.338965,0.047701,-0.07099,-0.275304,0.089774,-0.056761,0.210938,0.058503,0.306916,0.143593,-0.111677,-0.086592,0.217811,clean
-1.989355,-1.287908,0.099761,0.100382,-0.975074,-0.068458,0.930913,-0.726109,0.373528,0.035999,0.37549,0.08463,-0.126519,-0.614771,0.303152,0.266322,0.88328,-0.215709,0.195686,-0.231401,clean
0.95169,-0.152027,0.281163,1.465642,0.920888,0.074166,0.316557,1.209234,0.18259,-1.588748,-1.92954,0.72724,-1.613039,0.179791,-0.383444,1.330672,0.441002,-0.664024,-0.32272,0.625889,clean
-2.682876,-1.094435,-1.046481,-0.282892,-1.219427,0.325784,1.004608,-1.099496,0.680691,0.401433,-0.314601,-0.068578,-0.078968,-0.020171,-0.562045,-0.077477,0.591019,-0.081422,-0.560355,0.31977,clean
10.735683,-0.934777,-2.362807,-0.720258,3.816486,0.982519,-0.737357,0.528226,3.655028,-1.039115,4.862649,-5.549438,-1.353232,0.515251,-0.902315,-1.383362,-0.241621,-0.679163,-0.149984,0.690731,buggy
-0.949676,0.279761,-1.830941,-0.715454,0.562969,0.854425,-0.43723,1.11643,1.061238,-0.02438,1.177609,-0.089738,-0.31288,-0.634384,-0.874013,0.200004,-0.487717,-0.205756,-0.163637,0.422806,clean
1.745609,-1.403503,-2.349411,-2.612861,-2.300347,3.332049,0.253956,0.206263,-0.460506,-0.368593,-2.297423,2.702797,-0.29377,0.175071,-0.05119,2.207781,-0.116896,1.125956,-0.818037,1.239457,clean
-1.460313,-0.440344,0.469771,0.008646,1.041794,0.672523,0.382892,-2.380137,0.090293,0.587528,-0.119594,1.962337,0.052651,0.490681,-0.268315,-0.71957,-0.871114,-0.443934,-0.576812,0.080003,clean
2.90401,2.024679,-1.129453,2.878039,3.39132,-0.060732,-0.026574,-0.471039,1.035701,-1.372027,-2.089639,2.299133,0.260221,-0.621335,-0.778076,0.584705,0.379329,-0.007891,-0.07376,-0.246536,clean
-2.829418,-0.597287,-0.940375,-0.200696,0.037423,0.700246,0.281325,-0.846788,0.517626,0.785398,-0.106094,-0.147811,0.122913,-0.047589,-0.246768,0.216883,0.082211,-0.012465,0.22177,-0.143029,clean
1.729062,1.605902,-0.524142,1.520539,0.692634,0.073365,-0.052187,0.711062,-1.64473,1.055246,-0.251646,-0.53398,0.183707,-0.020851,0.295257,0.83994,-0.277732,0.90029,0.37136,-0.430279,clean
0.131287,1.486137,-1.297341,0.122236,-0.166066,0.796388,0.125623,1.000127,-0.900184,-0.213409,-0.970865,0.71101,-0.358871,0.161382,-0.260707,0.734003,-0.323632,0.593224,-0.291965,0.253049,clean
-2.558437,0.230478,0.464849,-0.701057,-0.815793,0.139584,0.680158,-0.934797,-0.687416,-0.578855,0.317245,0.021238,-0.807105,0.634941,-0.278892,-0.58604,-0.046379,0.176942,-0.017114,-1.017814,clean
-2.806001,-0.475757,-0.636598,-0.307187,-0.061846,0.704837,0.339218,-0.95408,0.29233,0.413238,-0.051356,-0.209388,0.165515,-0.255622,-0.140634,0.101675,0.008185,-0.041396,0.109277,0.061182,clean
-2.750115,-1.721938,-0.178743,-0.47924,-0.056888,1.196538,0.213013,-0.881365,0.623024,0.451104,-0.326043,-0.44153,0.20737,0.259484,-0.050274,-0.217119,-0.156033,0.006502,-0.252271,0.13193,clean
-2.818893,0.386393,0.497103,-0.887164,-0.524146,0.400626,0.454658,-0.965663,-0.791744,-0.522955,0.338688,-0.027419,-0.736768,0.587449,-0.251489,-0.608713,-0.281418,0.177829,0.132854,-1.051516,clean
-3.198548,-0.657208,-0.388833,-0.855511,-0.4859,0.876323,0.531199,-1.312869,0.238703,0.080166,-0.006936,-0.347593,0.045189,-0.603199,-0.00733,-0.082568,0.081064,-0.033594,0.026366,-0.168795,clean
0.477352,1.875642,0.290548,0.484813,0.420852,0.118039,-0.022581,0.505324,-1.247734,-0.527359,-0.085649,-0.508376,0.683372,-0.795464,0.446085,0.802194,-0.21086,0.562697,0.319843,-0.205536,clean
7.471769,1.978784,0.850374,0.535798,-0.703567,0.925972,0.992311,1.212229,-3.724872,-2.155267,-3.522209,0.053088,-2.968458,0.556623,0.547534,1.811742,-0.366757,-0.238265,-0.361164,0.679351,clean
-2.46876,0.336798,-1.01812,0.671803,0.5092,0.289222,-0.197304,0.780639,0.27587,0.726829,0.195196,-0.096766,0.774225,-0.144677,-0.070207,-0.120341,-0.038048,0.016251,-0.056861,0.142717,clean
-2.2218,-0.133144,0.283278,0.297576,0.306559,0.121415,-0.153011,0.775454,-0.084377,0.166581,0.636314,0.013295,0.370264,0.318845,0.494437,-0.05869,0.257714,-0.112096,-0.265118,0.579791,clean
-2.291483,-0.416506,-0.398612,-0.916825,-0.315399,0.471091,0.46971,-1.28281,-0.758832,1.048005,-0.112467,-0.483036,-0.60526,0.591229,-0.06177,0.287494,-0.277208,0.210236,-0.118148,0.150737,clean
0.640553,-4.8926,3.078557,1.395914,2.100134,1.206382,-1.231732,2.731296,1.829829,-0.927172,-0.441839,-1.036368,1.429471,3.098331,2.051282,-1.883329,-0.952241,0.770913,-1.558482,-0.04832,clean
15.791353,-0.513879,-3.890328,-0.896749,-5.874087,0.939905,2.339151,1.814389,-4.737504,2.432723,-0.826388,-1.936598,1.213963,-0.040793,0.210756,1.161416,0.209703,2.640005,-2.041653,0.81375,buggy
-3.013715,-0.74428,0.396295,-1.064655,-0.592245,0.834889,0.558376,-1.360163,-0.041172,-0.550897,0.259182,-0.358165,0.011639,-1.124499,0.410333,-0.196507,0.290668,-0.004521,0.004489,-0.415575,clean
0.209644,1.608819,0.453307,1.57691,1.475019,-0.274926,-0.232358,0.556891,-0.805646,-0.335207,-0.010852,0.355749,-0.005885,-0.529633,0.1249,0.075706,0.150868,0.435564,1.048786,-1.144275,clean
1.525279,-4.656962,3.809189,0.950615,-1.236237,0.521765,-1.458485,-0.117059,0.728627,-2.658081,-1.255474,-0.57194,0.442683,-1.485677,0.572029,0.316028,0.083714,-0.092809,-0.316464,-0.723772,buggy
2.406326,2.389201,0.171208,-4.146003,-1.981083,1.157462,-0.663286,2.473797,-1.615978,0.527773,2.942867,1.512241,-0.013983,1.614523,-1.085699,0.604176,-0.880434,0.947624,0.162634,-0.39571,clean
-1.216598,-0.879309,0.396425,0.886628,0.293583,0.379624,-0.169499,1.114463,-0.160247,0.469096,0.041464,0.257176,-0.078138,-0.089238,0.100497,0.402566,0.026062,-0.507202,0.32925,-0.051013,clean
-2.430716,-0.799001,-0.003506,-0.775004,-0.40803,0.959186,0.57655,-1.102589,0.147157,-0.434205,-0.576185,-0.366796,-0.439149,-0.251837,-0.025115,0.019406,-0.236605,-0.064088,-0.101934,-0.210586,clean
-2.28073,0.532111,-1.093615,0.787976,0.613652,0.214654,-0.22254,0.803337,0.251437,0.727707,0.238679,-0.051359,0.795115,-0.174741,-0.096483,-0.110841,0.034605,0.042027,0.032897,0.095234,clean
-1.019532,0.533261,-1.287288,0.517795,1.505547,-0.18554,-0.498086,1.05145,1.308931,0.507449,1.79282,0.127493,0.035127,-0.066688,-0.239027,0.136269,0.371099,0.411204,0.33921,-0.13828,clean
-1.711138,0.972709,-0.295794,0.797661,0.818587,-0.063499,-0.324691,1.126286,-0.332312,0.286947,0.250401,-0.077819,0.290073,0.756187,0.184578,-0.48691,-0.207019,0.227157,-0.163577,0.12922,clean
-2.506588,1.385436,0.731941,-0.241524,-0.293834,-0.19705,0.146332,0.453741,-1.313164,-0.610603,0.825602,0.181494,-0.564517,0.936577,-0.021335,-1.022983,-0.38242,0.118104,-0.111476,-0.741907,clean
-2.155438,0.799808,1.699147,-0.951885,-0.149673,-0.046134,0.553605,-1.63155,-0.665044,-1.086849,0.487431,-0.02512,0.037125,-0.304017,0.219249,0.191855,0.702837,0.643889,0.480888,0.197062,clean
-2.451625,0.311806,-0.436094,0.441624,0.238753,0.264307,-0.092018,0.647438,-0.161306,0.580562,0.291883,-0.001775,0.313689,0.114467,-0.007944,-0.197545,-0.190868,-0.134776,-0.05703,0.141859,buggy
-3.052036,-0.969808,-0.236638,-0.776045,-0.42631,0.840609,0.487527,-1.182556,0.315243,0.184646,0.074791,-0.243062,-0.043721,-0.51338,0.118551,0.091179,0.21625,-0.087005,0.107834,-0.221165,clean
1.532696,1.154704,0.380205,0.977782,0.867191,-0.218051,0.118406,0.540989,-0.601435,-0.600608,0.281246,-0.177981,-0.241735,-0.605233,0.169319,0.808819,0.050023,0.362565,0.072172,-0.026163,clean
-1.995356,1.16297,-0.158636,0.665111,-0.175053,-0.421537,0.314633,0.635979,-0.538776,-0.056838,0.415282,-0.043199,0.085122,-0.061392,0.065656,-0.605795,0.05954,0.111943,-0.205044,-0.20656,clean
5.965919,2.00506,-3.16553,1.049468,1.132153,0.40479,0.301793,1.068066,0.366063,-0.850394,-0.316179,-2.033729,-0.773837,-1.015663,-0.924937,1.019106,0.55254,-0.356834,0.393039,0.123919,clean
-2.399005,0.710152,-0.83507,0.935319,-0.637694,-0.43067,-2.16232,0.123716,-0.066791,0.368013,0.285379,-0.109469,0.341781,0.158327,-0.001299,-0.293866,-0.270707,-0.087077,-0.063038,0.185535,clean
2.595299,1.980267,-2.128165,0.374727,0.906815,-0.681786,0.575801,-1.040413,0.689438,0.703632,2.9327,0.043174,0.132581,-1.545082,-0.406171,0.044132,-0.763741,-0.031581,-1.564255,0.241016,buggy
-1.808019,1.523465,-0.026847,0.352559,0.353105,-0.077837,0.089977,0.399116,-0.525988,-0.64731,-0.007904,0.12849,-0.137799,-0.187941,-0.208122,-0.329709,0.473074,0.294153,-0.04991,0.015738,clean
2.652584,-1.070227,-1.368122,5.22515,-10.236376,-6.111433,-11.933465,-3.078349,-0.066833,-0.704672,-0.324576,-0.035802,-0.675988,-0.459936,-0.437626,0.091438,2.138208,-1.128731,-3.76919,-1.490467,clean
-1.267428,-2.554955,1.31931,0.591026,-1.266487,-0.084633,-0.944978,-0.748757,0.176418,0.090963,0.516049,0.107148,-0.188135,-1.001686,0.694997,0.679785,0.882774,-0.756168,0.038301,-1.144305,clean
-0.336567,1.62595,-0.00784,0.99581,0.634028,-0.0309,0.101405,1.044022,-0.525506,-1.497223,-1.046179,-0.077324,-0.536084,-0.518287,-0.516233,0.116369,0.366163,0.079298,-0.144015,0.137451,clean
6.567083,2.050623,-1.915886,1.224549,1.301007,-0.508701,0.843794,-0.18646,-0.333059,-0.961192,-1.018731,-0.094816,-0.922067,-0.180128,-0.216692,1.769935,-0.844674,0.528136,-0.799822,0.169179,clean
-2.67002,-3.077548,-2.643907,-4.167957,2.263117,-3.923884,-0.094957,-0.528493,-0.832007,0.45507,-0.909005,-0.125606,0.279915,-0.279057,-0.260357,0.078543,-0.090147,-0.082232,0.110281,-0.152202,clean
-3.164795,0.309816,1.040292,-1.563152,-0.964587,0.476685,0.662719,-1.443262,-0.959231,-1.096434,0.53868,-0.153626,-0.737088,0.074907,-0.003047,-0.670074,-0.020684,0.199274,0.0418,-1.098886,clean
-0.950973,1.406266,1.41378,0.247587,0.695833,-0.284046,0.188637,-0.584521,-1.108427,-1.079844,1.163497,1.603566,0.110339,-1.007799,1.014178,-0.708467,0.065746,-0.90897,-0.611416,0.160639,clean
-2.027447,1.053536,0.13701,0.582868,0.271708,-0.07892,-0.048521,0.845944,-0.799607,0.269537,0.313443,0.063891,-0.135907,0.529176,0.005164,-0.507588,-0.49745,-0.000565,-0.022526,0.245412,clean
-0.128355,1.074914,-1.217916,1.355333,1.132274,0.340384,-0.082067,0.483593,-0.083172,0.424881,-0.649218,-0.625074,0.717973,-0.489386,0.015123,0.578166,-0.544702,0.456346,0.240434,-0.348279,clean
15.952863,3.267249,6.000559,-1.016648,2.173669,-1.148047,0.395863,0.02362,-0.326586,1.886091,-4.158277,-4.132056,-3.645245,1.08767,1.145963,-0.468342,-2.067959,-2.081774,-0.026347,1.412742,clean
