@relation 'data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-18'

@attribute 0.194WCHU_numberOfLinesOfCode... numeric
@attribute -0.361WCHU_numberOfPublicAttributes... numeric
@attribute 0.371WCHU_fanIn... numeric
@attribute 0.403ck_oo_numberOfMethodsInherited... numeric
@attribute -0.317ck_oo_numberOfMethods... numeric
@attribute -0.486WCHU_noc... numeric
@attribute 0.433LDHH_numberOfAttributesInherited... numeric
@attribute 0.297WCHU_numberOfAttributesInherited... numeric
@attribute -0.277numberOfHighPriorityBugsFoundUntil:... numeric
@attribute 0.506LDHH_dit... numeric
@attribute 0.305numberOfCriticalBugsFoundUntil:... numeric
@attribute -0.5LDHH_numberOfPrivateAttributes... numeric
@attribute -0.346ck_oo_numberOfAttributesInherited... numeric
@attribute 0.317ck_oo_numberOfAttributesInherited... numeric
@attribute -0.523LDHH_fanOut... numeric
@attribute -0.381ck_oo_numberOfPublicMethods... numeric
@attribute 0.447ck_oo_dit... numeric
@attribute class {buggy,clean}

@data
-1.866424,0.127645,-0.79554,-1.157717,-0.829662,0.302924,-0.435793,0.534573,-0.038634,0.460139,-0.36775,-0.115455,0.319459,-0.167589,-0.114003,0.861119,-0.491526,clean
-0.582768,-0.665699,-0.994005,-1.713579,-0.054726,0.022986,0.25829,0.872728,0.527729,0.524734,0.537275,0.587356,1.050891,0.213325,0.449988,1.016084,0.598022,clean
4.866253,3.125289,17.990369,-0.249527,-6.725457,-14.770775,1.755803,4.108394,0.61728,1.841587,0.795207,0.070673,-0.08097,0.176721,0.491404,0.621103,1.595829,clean
1.104087,0.657522,-0.966221,2.031925,1.797337,-0.601474,0.54253,-1.014318,-1.517792,2.077383,-0.193977,-0.881369,-0.440898,-1.176453,-0.644675,0.012579,0.255816,clean
-2.685744,-0.216053,-0.386131,-1.308172,-0.479702,0.308437,0.057279,0.108953,-0.461583,0.288329,0.101676,0.091847,-0.021303,-0.174164,0.096177,0.36974,-0.175346,clean
6.411004,0.002511,-1.562782,-1.475921,0.208569,0.836872,-0.990776,2.573332,-0.112512,-1.373167,2.328975,-0.47614,0.863616,-0.77115,-0.696409,1.355998,1.416815,buggy
13.06996,0.975875,-3.630209,-0.973788,-0.695789,-1.091847,-2.651081,0.640781,-1.562452,3.405801,-2.9927,-1.755921,-3.445818,-0.074563,1.439575,-0.146354,-0.672235,buggy
4.916765,0.019642,-2.607759,-1.379229,-0.234229,-0.861695,1.161724,-0.946462,0.50482,0.529587,0.301937,-0.316291,-1.968039,-1.911452,0.78473,-0.283172,-0.233481,clean
-3.937575,0.132849,-0.06536,0.628504,0.162981,0.158802,-0.452617,-0.101157,0.281288,-0.689168,0.187796,-0.194854,-1.250913,-0.758576,-0.032337,-0.077008,0.587332,clean
-2.425542,0.164434,2.01755,-1.061407,-0.530503,-2.265576,0.17772,0.949794,-0.156657,0.228624,0.18266,0.00732,-0.144333,0.233894,-0.759972,0.160833,-0.411339,clean
-3.412495,-0.288086,0.032059,-0.488047,0.448682,0.054615,-0.135932,-0.056766,0.03527,-0.204382,-0.010734,0.136581,-0.003118,-0.184643,0.21697,-0.250244,-0.015383,clean
-2.637286,0.085076,-0.271897,-0.124311,-0.655351,0.390943,-0.161539,-0.11825,0.084951,-0.276417,0.141188,-0.230406,-0.232256,0.252082,-0.39212,-0.308946,0.064796,clean
0.301567,-0.707122,-0.37145,-0.498629,0.670159,-0.648864,1.612384,-1.304539,0.362466,-0.690484,1.555648,1.679333,2.095978,-0.352877,0.804553,0.113305,0.324817,clean
-3.204712,-0.128193,0.001856,-0.546944,0.368281,0.149548,-0.206374,0.031052,0.080751,-0.054788,-0.148143,-0.053676,-0.285366,-0.165937,-0.192237,-0.022703,-0.222863,clean
0.1687,-0.998682,-0.251386,0.887726,2.363187,-0.492679,-1.121629,-0.120559,-1.496618,1.371877,-0.817901,-0.275432,-0.713257,0.77326,0.641355,0.427068,1.276237,clean
-0.842686,0.129733,-0.477132,0.797919,0.16562,0.175944,0.465258,-0.133556,-0.423557,-0.632038,-0.933946,-0.284404,0.155953,0.356007,0.530863,0.190307,0.11665,clean
-3.799743,0.047157,0.073637,-0.678402,0.077517,0.299567,-0.162077,-0.075568,-0.47684,-0.063502,0.038294,0.270059,-0.854681,-0.366463,-0.311537,0.166859,0.156296,clean
-3.710219,-0.093286,-0.093633,0.130513,0.137765,0.186864,-0.319219,-0.009495,0.288367,-0.590803,0.282251,-0.132062,-1.076052,-0.600698,0.014188,-0.034276,1.263457,clean
3.1169,0.754376,-3.082475,-2.521351,-5.691822,1.183625,0.03532,0.722415,-0.678126,1.648893,-0.127831,-1.873627,0.819317,0.751222,-1.171713,1.564645,-1.856366,buggy
-3.806648,-0.000408,0.154277,-1.055681,0.158468,0.266637,-0.171173,-0.138331,-0.627146,0.071561,-0.10935,0.304479,-0.604319,-0.433189,-0.339279,0.086508,-0.080044,buggy
-2.241059,-0.608373,-0.255258,-1.26172,0.298425,-0.014509,0.984469,-0.875938,-0.705382,-0.098028,0.284564,-0.946798,-0.055086,0.335558,0.264561,-0.00201,0.166488,clean
-2.832614,-0.432736,-0.02464,-1.277037,0.289419,0.318015,-0.065918,0.365418,-0.532441,-0.087731,0.437145,0.210458,0.047949,-0.223047,-0.139018,-0.130175,0.176811,clean
-2.675704,0.104407,-0.354801,-0.851354,-1.028804,0.382759,-0.134221,-0.089353,-0.392416,0.142763,0.032372,0.140599,0.316745,-0.230737,-0.031879,-0.168341,-0.314502,clean
-2.657664,0.210998,-0.317767,0.888816,-0.94213,0.293381,-0.401152,-0.359498,0.50655,-0.700391,-0.001299,-0.489565,0.441844,-0.240352,0.213173,-0.723866,0.488134,clean
0.860466,-0.578388,-0.981784,-1.065727,0.467836,-0.413155,-0.501253,0.024836,-0.406139,-0.129732,-0.962516,0.524646,-0.124386,0.444254,1.554991,0.551636,0.296774,buggy
-1.965348,-0.07341,-0.243131,0.380699,0.874544,-0.165727,0.029768,-0.041214,-0.102287,-0.449411,-0.470669,0.695975,-0.004667,-0.503028,0.429743,-0.558303,0.038492,clean
2.297276,-0.282264,0.023622,-1.430824,1.74695,-0.504407,1.590982,-1.409861,0.52986,0.014477,0.974874,-0.485186,-0.664537,-1.720264,-0.9333,0.338782,-0.753507,clean
5.203406,-0.118358,-0.588894,1.490484,2.606512,-1.017214,0.069059,-1.635222,-0.049694,-1.630933,-2.043278,0.537868,-0.617401,0.747392,0.586312,0.531379,0.734741,clean
-3.955048,-0.117607,0.164585,-1.013858,0.398491,0.1797,-0.148413,-0.201881,-0.70316,-0.057589,-0.074791,0.341252,-0.65552,-0.354344,-0.297699,-0.124362,-0.201487,buggy
-1.946936,0.227804,-0.847209,1.551389,-1.420619,0.463495,-0.497997,0.43635,1.163345,-0.694364,0.604262,-0.191908,-0.330317,-0.186455,0.122433,0.525362,1.295969,clean
-3.229422,-0.362483,0.014275,-1.012883,-0.022714,0.220674,0.077185,-0.247754,-0.570682,-0.118855,0.157819,0.397659,0.079588,0.219948,-0.018048,-0.539427,-0.016792,clean
-3.240996,-0.298414,-0.012578,-0.91563,0.486363,0.12152,0.070092,0.103004,0.000295,0.039772,0.170512,0.266211,-0.147362,-0.133927,0.14027,0.194989,0.316858,clean
-2.291169,0.434602,-0.772,1.383115,-1.724269,0.585707,-0.46793,0.249683,0.793684,-0.596148,0.572616,-0.127559,-0.389957,-0.328491,-0.22094,0.394937,0.944223,clean
22.265616,1.528097,5.285544,-1.036364,-0.317915,1.433423,0.792933,-4.215346,-3.173449,-3.485468,2.962852,1.485284,1.504311,0.702222,0.338613,-1.249467,1.183577,buggy
0.280066,0.706778,-1.363104,0.384575,-2.663945,0.700153,0.153041,0.095409,-0.184146,-0.168614,-0.501434,-0.960086,1.109267,0.460959,-0.170713,-0.312586,0.133522,clean
1.88151,0.767683,5.894564,0.206811,-3.779514,-7.323586,0.558023,2.701073,-0.562877,-0.170032,-0.049494,0.101403,1.27271,1.185503,-0.051941,0.049622,-0.174483,clean
-2.82501,-0.544247,0.18499,-0.624941,0.238953,-0.375428,0.525135,-0.631873,-0.574381,-0.303954,-0.075604,-0.93013,-0.002078,0.323812,0.368417,-0.25423,-0.049253,clean
-0.763722,0.468922,-0.731105,2.216118,-0.106822,-0.115179,-1.592966,0.316429,2.033884,-0.857741,-1.143013,-0.838945,0.919086,-0.417638,-0.401567,-0.00845,-0.389153,clean
-3.022143,-0.611161,0.436621,-1.326261,0.990271,0.695918,-0.255429,0.912347,-1.116581,-0.84563,1.346099,-0.244294,0.074016,-0.454977,-0.00299,-0.700485,-0.058244,clean
3.860211,0.620471,-0.529348,1.782578,2.036105,-1.074767,-0.487515,-2.296347,0.670295,-1.85109,-1.255614,0.425647,0.293977,-0.212823,-0.520134,0.544964,-0.046286,clean
0.50579,-0.160942,0.527489,-1.320433,2.345763,-0.704458,1.298027,-1.27103,0.845808,0.162588,1.064083,2.133716,0.414031,-1.315912,0.655314,-0.145278,0.07583,clean
-0.27469,0.470485,-0.891045,1.80717,-2.978798,0.519263,1.256462,-0.445797,-0.459265,-0.750401,1.954177,0.48969,-1.021753,2.115383,-0.008715,-0.165652,1.195622,clean
-3.09447,-0.301207,0.721092,-1.05591,0.019703,-0.662786,-0.034563,0.314239,-0.3562,0.028345,-0.014238,0.305219,0.072729,0.170504,0.061746,-0.064553,-0.08961,clean
0.27518,-0.213695,-0.836977,-1.446471,-1.082924,0.362048,-0.184693,0.241956,-0.189035,0.291612,-0.190573,0.440658,0.849034,1.033193,-0.086762,0.372869,-0.248472,clean
-0.901031,0.388135,-1.87719,-1.608274,-3.454287,0.775312,0.476632,-0.276797,-1.274929,0.731563,-0.206546,-1.916219,0.506126,0.420475,0.858755,0.462004,-1.886547,clean
-3.775936,0.349008,-0.246957,2.615391,-0.368986,0.821461,1.050439,0.576783,0.071194,-0.553802,1.985443,0.965897,-3.444851,1.412693,0.319279,1.124114,-0.407431,clean
-1.080236,-0.455639,-0.061324,-1.461369,0.26255,0.297327,0.304929,0.228921,0.409913,0.441775,-0.047594,-0.351904,0.378301,1.306522,-0.363955,-0.060075,-0.642972,clean
-1.467266,0.241557,-0.662965,1.208489,-0.931198,0.182309,0.106631,1.43316,0.753066,-0.12768,-0.404393,-0.219357,0.128982,-0.355132,-0.377591,0.600669,0.4682,clean
-1.441117,-0.044959,2.250713,-1.203665,0.508981,-0.981028,-0.440233,1.316507,-1.095509,-0.796425,1.12908,0.140306,-0.094009,-0.110749,0.234701,-1.009938,0.253409,clean
-2.76683,-0.229238,0.071717,-0.922228,0.987972,-0.000397,-0.103886,0.155399,0.286888,0.094873,-0.167895,0.165466,0.007864,0.053066,-0.33838,-0.003223,-0.341564,clean
-3.075434,-0.570705,-0.186688,-1.212829,0.133628,0.116521,-0.015102,0.065829,-0.503889,0.070499,-0.006683,0.218707,-0.063436,-0.012845,0.310298,-0.064308,-0.424182,clean
-1.871724,0.359835,-0.258896,0.944794,-0.696748,0.549376,0.110865,0.207343,0.298134,-0.410339,-0.136685,-0.168841,0.06881,0.655955,0.050569,-0.438585,-0.054132,clean
0.675892,0.270276,1.292942,-0.917443,0.614239,1.249813,-1.32132,0.782675,-1.18012,-1.13473,0.399585,0.391205,0.441329,0.096973,-0.417496,0.168327,-0.34268,clean
-2.816351,-0.064419,-0.120699,-0.3792,-0.359963,0.194369,0.016315,-0.410652,-0.202989,-0.409038,0.225291,0.237398,0.49887,0.452259,0.164223,-0.977472,0.280918,clean
0.023501,-0.140578,-0.014214,-1.438651,2.051136,-0.373201,-0.057114,0.0266,0.757204,0.292449,-0.397036,0.819616,-0.434143,0.833405,-0.982955,-0.273041,-0.633246,clean
-0.03261,0.08445,-0.352609,2.643721,0.980387,0.208858,-0.279304,1.168888,2.042726,-0.728366,-1.290971,-0.778713,0.485852,0.984811,-0.908579,-0.740456,-0.663349,clean
-3.275953,-0.242119,-0.151655,-1.224994,0.098281,0.222763,0.075247,0.041248,-0.373227,0.228189,-0.026416,0.015353,-0.153447,-0.217273,0.076077,0.378377,-0.179836,clean
-3.155064,-0.280452,0.386649,-1.158805,0.204738,-0.401643,0.194383,0.195621,-0.244754,0.150561,0.171563,0.318332,0.061237,-0.02395,0.076359,-0.064534,0.217057,clean
-3.304773,0.011445,-0.162087,0.578568,0.167119,0.228977,0.087919,0.210733,0.107918,-0.343411,-0.352178,-0.169519,0.002685,-0.655096,0.075187,-0.268262,0.005682,clean
-0.390021,0.195586,5.286031,-1.109307,-3.108634,3.044597,0.5172,-0.706824,1.760628,3.098812,-0.581463,-0.261164,-0.304492,-1.16741,1.05146,0.543233,2.610405,clean
14.10427,0.638178,2.291533,6.443121,5.234185,6.873897,10.855516,12.184755,-9.474477,-2.007005,-2.089213,2.587461,1.126718,-3.070681,-0.709811,-1.569985,-0.68221,buggy
-2.397973,-0.166683,-0.615354,-1.487972,-0.948326,0.361773,0.376713,-0.122652,-0.692762,0.415457,0.087765,-0.461569,0.146046,0.065326,0.558318,0.215402,-0.520768,clean
-1.380904,-0.329504,-0.008404,-0.206638,-0.332673,0.960604,0.36588,0.835227,-0.338419,-0.658496,1.007961,-0.19574,1.124868,0.486835,0.397513,-0.339225,0.03983,clean
4.890303,-0.066691,0.806789,0.956166,1.160855,-1.170569,0.84728,-3.253375,-2.080837,-1.988397,-1.957498,-0.125421,0.587928,1.566282,0.48077,1.5309,0.644156,clean
0.975347,0.133562,-1.714541,2.066351,-2.134034,0.405579,-0.687009,0.891269,1.260135,-0.549255,-1.227205,-1.739291,1.169547,-0.105718,0.44835,1.401379,1.127305,clean
-0.647502,0.027771,1.265077,-1.027599,0.80251,0.154094,0.058302,-0.657005,0.087716,-0.043473,-0.155941,0.985371,0.309237,0.671254,-0.421395,-0.050233,-0.462729,clean
-3.088371,0.270881,0.415255,1.251864,-0.243876,0.419514,-0.454293,-0.220149,0.971526,-0.67462,0.205453,-0.460208,-0.55267,-0.550255,0.254004,-0.407027,0.267666,clean
0.423729,0.78702,1.377678,-0.846886,-0.235801,0.584677,0.339941,-1.545449,-0.182602,-0.025233,0.276452,1.913942,0.640148,-0.184841,-0.465733,0.355293,0.155208,clean
1.585704,0.040181,0.163707,1.668366,2.070906,-0.55002,-1.149092,-0.731846,1.274825,-1.311357,-1.697239,-1.265545,1.07651,0.266332,-0.241417,-0.000302,-0.854178,clean
-3.187614,-0.031625,0.080516,0.587254,0.297759,0.261936,0.062183,0.202205,0.222686,-0.341212,-0.383872,-0.179824,0.062369,-0.50144,0.201617,-0.385716,-0.185483,clean
6.925041,1.345832,2.001803,2.774632,0.439111,1.095014,-1.620194,-0.964216,-0.952328,-3.655363,-0.264358,-0.641425,0.304562,2.165748,-0.964934,-1.862371,0.558908,clean
-2.726349,-0.052439,-0.299569,0.351614,0.154501,0.04248,-0.421073,0.004246,0.565307,-0.600696,0.091606,-0.058145,-0.040814,-0.484028,0.054139,-0.209534,0.754383,clean
-1.303973,0.623318,1.841677,0.687578,-2.105225,0.942315,-0.26476,-0.571716,0.981,0.059998,0.029158,-0.419618,0.663483,0.245961,0.3294,-1.270628,0.462058,clean
0.664179,0.767308,5.853689,-1.618407,-0.694404,2.693969,-0.10473,-0.118828,2.060486,1.780543,0.498682,-0.365173,-0.161797,0.219319,-0.723762,-0.62876,-1.573747,clean
-3.615511,-0.28775,0.070603,-1.162304,0.48641,0.097405,0.028636,-0.058658,-0.422937,0.079623,0.034515,0.335911,-0.253631,-0.270472,0.038665,-0.081394,-0.275227,clean
-1.510335,-0.207866,-0.574902,-1.13484,-0.774878,0.435459,-0.445544,0.736196,-0.18766,0.099978,0.053568,-0.158098,0.735507,0.149514,-0.053274,0.273462,-0.192517,clean
6.810927,0.321728,-1.576529,-0.370616,0.924404,-0.079642,-1.244546,1.663491,1.492635,0.215567,-2.17609,0.084233,-0.575827,1.399333,-1.406326,0.150982,-0.070157,buggy
0.142859,-0.434981,-0.072655,-0.152802,0.691732,-0.335718,1.332012,-1.469621,0.574953,-0.69442,1.393946,1.68063,1.993652,-0.82197,0.504862,0.069669,0.163938,clean
0.910152,0.722169,-0.603758,0.163026,1.04613,-0.326333,-0.056782,-0.319281,0.250817,-0.256591,-0.720416,1.503172,-1.043052,-1.164039,-0.49249,0.13491,0.102521,clean
4.212171,0.799347,-1.030225,0.399719,1.182366,-0.560526,-0.299516,-0.950915,-0.283439,-0.570052,-2.43536,-0.148614,-1.294521,0.59388,0.2061,-0.116115,0.040171,clean
-2.968024,-0.165687,-0.023734,-0.759554,0.087451,0.184267,-0.076414,-0.013619,-0.033154,0.054838,-0.06501,0.150168,0.26352,-0.055897,0.115184,0.067109,0.014214,clean
-0.316775,0.05283,1.27601,-0.419539,0.848246,0.24418,0.243035,-1.571009,-0.828522,-0.883355,0.251712,1.0808,0.647027,-0.215016,0.343932,-0.047978,-0.127607,clean
14.207442,0.951913,-5.316898,0.301998,-3.184258,-0.755521,-1.987878,1.763225,1.566844,0.433635,-1.926884,1.822743,-1.589516,-1.334915,1.282096,0.276489,0.829385,clean
-3.109122,0.078297,0.588255,-0.739235,-0.125177,0.446681,0.00396,-0.316093,-0.093594,0.176998,0.010982,0.236212,0.032145,-0.288327,-0.036488,-0.326413,0.108199,clean
-3.303642,-0.493441,0.058617,-1.174436,0.7892,0.008255,-0.009269,0.111357,-0.182132,0.07497,-0.045181,0.343496,0.008506,0.014738,0.238053,0.097293,-0.068248,clean
-1.35448,-0.120369,-0.426647,-1.572729,-0.079435,0.272205,-0.080165,0.428153,0.254903,0.584369,-0.344848,-0.475118,0.126728,0.927093,-0.967902,0.303229,-1.036188,clean
-1.81109,-0.443679,-0.002451,-1.067903,0.578879,-0.027245,0.022776,-0.751216,-1.007669,-0.24298,-0.406967,0.290188,-0.845144,-0.062728,0.057404,-0.059995,-0.103273,clean
-2.474043,-0.59493,-0.428559,-0.961848,0.224226,-0.046366,-0.155266,0.274349,-0.077807,0.061136,-0.094804,0.151052,0.411516,0.043485,0.641178,0.035516,-0.570159,buggy
-1.982111,-0.482833,0.276569,-1.065887,1.037347,0.644602,-0.657979,1.254723,-0.524103,-0.813533,0.895703,-0.442241,0.466832,0.015631,-0.209486,-0.490578,-0.18988,clean
-1.798988,-0.318391,-0.10358,-0.79511,0.798796,0.107636,-0.330717,0.557045,0.859358,0.181648,-0.303084,-0.049154,0.195551,0.412189,-0.755798,0.528378,0.239354,clean
-3.663541,-0.064361,-0.104191,0.153084,0.031189,0.210942,-0.308137,-0.050525,0.258773,-0.616679,0.31205,-0.11286,-1.029387,-0.542579,-0.01285,-0.116792,1.297794,clean
-2.993492,0.439256,-0.47014,-0.253105,-1.431506,0.592849,-0.312398,-0.122023,-0.327597,-0.236898,0.20721,-0.193549,-0.737282,-0.346659,-0.392315,0.213859,0.927247,clean
-1.21076,0.607348,-0.720371,5.793249,1.524126,-0.610065,-1.782092,-0.267958,0.065086,1.25002,-0.602488,-0.900562,2.413078,-1.764604,0.010715,-1.080083,-0.654948,clean
3.04824,0.619479,-0.904495,-0.66637,-3.747176,0.327978,0.017482,-1.484933,-1.60886,-0.104639,-0.285947,0.445644,0.556321,0.547391,0.468996,0.084823,0.085563,clean
-2.956607,-0.399061,0.075486,-0.396881,0.507682,0.144781,-0.214802,0.09758,0.12493,-0.181456,-0.049635,0.177955,-0.304308,0.15743,-0.315656,-0.216367,-0.134784,clean
-2.217147,-0.262453,0.072057,-0.926105,0.060617,-0.151223,-0.049788,0.273054,0.055066,-0.030534,0.112094,0.217273,-0.022479,0.496707,-0.481655,-0.090963,0.529798,clean
-1.814393,-0.061797,0.062071,-1.202248,0.606085,0.181619,0.267856,-0.103555,0.238747,0.073446,0.251099,0.333846,0.158869,1.017851,-1.0679,-0.71479,-0.07303,clean
-2.341947,0.288699,1.550846,-0.297336,-0.301051,0.90506,-0.150426,-0.304039,0.860303,0.211122,0.190321,-0.233181,-0.151595,-0.1182,0.026717,-0.257588,-0.189963,clean
-0.252944,0.626067,0.298425,0.416763,-1.04383,0.760989,-0.361886,-0.221032,0.571679,-0.335573,0.025181,0.403829,-0.077887,1.200856,-0.321172,0.147626,0.266594,clean
-1.933248,0.065916,-0.047528,0.347169,0.093911,0.05032,-0.134459,-0.990483,-0.290356,-0.834448,-0.300016,-0.233351,-0.125769,0.159808,0.096725,-0.073425,0.316617,clean
-1.619972,0.027286,1.934536,-0.892463,0.166837,0.425986,-0.075442,0.035968,0.875858,0.59366,-0.274001,-0.200213,0.314472,0.646984,0.052861,-0.37479,-0.612212,clean
-1.935054,-0.282448,-0.103813,-0.204043,1.05011,0.133747,0.026358,0.80447,0.491392,0.051561,-0.631246,0.146243,0.123394,0.451726,-0.34483,0.197855,0.006909,clean
0.587246,-0.224266,-0.41412,1.588075,0.51526,-0.945401,0.264252,-1.094834,0.753404,-1.388565,0.304278,0.178972,0.393899,-0.066829,0.654821,0.096538,0.672404,clean
-3.332596,-0.292744,0.04454,-0.776625,0.63968,0.015067,-0.097174,-0.057323,-0.149382,-0.070759,-0.162394,0.157275,0.048423,-0.073652,0.24734,-0.165659,-0.288179,clean
-3.056343,-0.117711,-0.147739,-0.556823,0.041006,0.249879,-0.011964,0.199521,0.187161,-0.017698,0.295211,0.189399,-0.373286,-0.202242,0.062318,0.424367,0.687953,clean
9.751394,-1.104203,-1.635826,-1.962803,-1.185963,2.448585,-1.551224,3.345696,-5.118915,-3.392658,3.05974,-2.83446,-0.124611,-1.783796,1.66664,1.062965,-2.18342,buggy
4.592542,0.435755,-2.117704,1.392842,-1.168822,0.502533,-0.770434,1.468838,0.96495,-0.875194,-0.898467,-2.251463,0.510713,0.261887,0.693425,0.84082,0.233709,clean
-3.767646,0.134707,0.561962,-0.630395,0.189732,0.415927,-0.261242,-0.163953,-0.163183,-0.030015,-0.037436,0.05223,-0.97176,-0.590516,-0.239106,0.028757,0.240978,clean
2.770315,-0.041767,-1.435327,1.357444,-0.556701,-0.114125,-2.107496,0.015716,-0.390702,3.042999,0.427439,-1.18102,1.065454,1.41878,-0.105194,-0.183929,1.171491,clean
-0.592897,-0.268204,0.052873,0.376077,1.949047,0.25674,0.29013,1.719383,0.874546,0.211552,-1.911874,-0.03924,0.540417,1.045962,-0.990654,-0.161132,-0.236716,buggy
-2.42513,-0.381081,0.68763,-0.088663,-0.286127,-0.42948,0.47571,-0.211478,0.159468,-0.335901,0.339963,-0.975036,-0.595733,0.257112,0.421361,0.077122,1.170363,clean
-0.768231,-0.062624,-0.477969,1.556652,1.028377,-0.494392,-0.970428,-0.343419,1.445064,-0.785606,-1.36393,-1.309396,0.928369,-0.31225,-0.031474,-0.260317,-0.999638,clean
12.769428,2.066392,-3.933209,1.04112,-8.347042,2.633268,0.815383,0.74554,-0.689656,-1.724354,3.885921,-0.334146,2.640975,4.122564,-2.633762,-3.184942,1.84987,clean
-3.212293,0.201232,0.39801,1.213347,-0.013772,0.350196,-0.474137,-0.136447,1.012173,-0.638798,0.139842,-0.492692,-0.641568,-0.659898,0.317581,-0.2438,0.230258,clean
-0.063247,2.382496,-2.352811,14.525918,-2.848767,1.939609,2.603578,1.575224,-0.673867,2.742644,7.805101,2.188538,-4.416188,5.823597,0.777501,0.287873,-1.456646,clean
-3.593135,0.057506,-0.033492,-1.176564,-0.126281,0.319154,-0.227952,-0.032215,-0.649899,0.198265,-0.205281,0.165317,-0.536589,-0.517432,-0.373787,0.380481,-0.077264,clean
-3.617433,0.050864,0.85867,-1.053851,0.224894,0.500545,-0.097872,-0.38898,-0.493474,0.107208,-0.004202,0.167486,-0.70688,-0.252997,-0.388165,-0.314623,-0.676662,clean
-1.728659,0.388275,-0.501329,4.659082,-1.520406,0.795446,1.408758,1.084761,1.457197,-1.032154,0.862352,-0.008093,-0.264746,0.158783,0.597713,-0.586078,0.350333,clean
-1.913425,0.013934,-0.155033,0.34615,0.579406,0.120608,0.053226,0.15302,0.033477,-0.378989,-0.390484,0.596873,0.001104,-0.402616,-0.029562,0.443627,0.212188,clean
-3.127477,-0.148289,-0.182206,0.269982,0.264506,0.048915,-0.479137,0.206071,0.584823,-0.315974,-0.216161,-0.165366,0.054179,-0.469737,0.265412,0.212549,0.109008,clean
2.781188,0.607868,-0.173943,-1.30919,1.127657,-0.363695,0.3004,-1.545068,-0.366866,-0.235646,-0.536173,1.120193,-0.268662,0.289632,-1.119278,0.930503,-0.758207,buggy
-2.529851,0.166146,-0.022415,-1.143966,-1.576704,0.696914,0.255638,-0.530333,-0.860482,0.217795,0.313743,0.020657,0.044727,0.142358,0.02573,-0.699714,-0.416904,clean
-2.232036,-0.087037,0.150358,-0.864492,1.205532,-0.130085,0.015111,-0.387572,-0.056375,-0.237728,-0.057813,0.796792,-0.043963,-0.073871,-0.198624,0.426075,0.114178,clean
-2.707188,0.109239,-0.380743,-1.102899,-1.063447,0.429076,0.270434,-0.439961,-0.816414,0.004938,0.359274,0.154034,0.193238,0.284755,-0.10678,-0.533232,-0.044134,clean
-2.952857,0.13699,0.708032,-0.743045,-0.912846,-0.480421,0.171312,0.19014,-0.349425,0.164516,0.334449,-0.102702,-0.552801,-0.277387,0.09974,0.144119,-0.20678,clean
-2.365096,0.249785,0.585399,-0.482377,-1.228883,0.695657,0.077129,-0.856555,-0.452137,-0.295545,0.330894,0.310517,0.733592,0.834084,-0.086458,-1.727022,-0.353982,clean
-1.496053,-0.188723,-0.185073,-1.183478,-0.364112,0.130199,0.04423,-0.659214,-0.938234,0.045815,-0.279325,0.265343,-0.294901,-0.147933,0.580607,0.135742,-0.422199,clean
-2.218848,0.097825,-0.234272,-1.234647,-0.110159,0.303614,-0.062524,0.148378,-0.046068,0.205528,0.073426,0.36027,0.126544,0.322593,-0.783191,0.243838,0.255853,clean
-3.4194,-0.31426,0.05661,-1.136714,0.316479,0.158284,0.127739,-0.142139,-0.418837,0.063868,0.025568,0.18442,-0.046324,0.017195,0.161116,-0.156581,-0.161848,clean
-3.623427,-0.003875,-0.02722,-0.055735,0.285384,0.063213,-0.458882,-0.100065,-0.017051,-0.336292,-0.239253,-0.034174,-0.306609,-0.488494,0.058671,-0.177798,-0.310295,clean
-1.690892,-0.0094,0.038014,-1.152501,-1.807605,0.287631,-0.150192,0.02186,-0.580884,0.246773,0.169953,0.382331,0.338551,0.426894,-0.459793,-0.790182,-0.163568,clean
-0.956708,-1.695692,-0.026486,-1.441356,1.58363,-0.4344,2.25093,-1.513111,-0.261916,-0.026647,0.459959,-2.917805,-0.140585,0.304499,0.638631,0.955258,0.564914,clean
-1.405786,0.591015,-0.785856,5.845447,1.271356,-0.60565,-1.730636,-0.357929,-0.09175,1.18387,-0.480924,-0.847147,2.505393,-1.919857,0.24659,-1.116939,-0.541218,clean
-0.430206,-0.186254,0.320428,0.355128,0.963541,0.05463,-0.654955,-0.300021,1.084315,-0.566647,-0.43188,0.177821,-0.250451,0.333444,-1.56756,-0.029821,-0.090346,clean
