@relation 'data/M_multi_metrics_JDT.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-19'

@attribute 0.189WCHU_numberOfLinesOfCode... numeric
@attribute -0.348LDHH_numberOfAttributesInherited... numeric
@attribute -0.288ck_oo_fanIn... numeric
@attribute -0.383ck_oo_lcom... numeric
@attribute 0.302ck_oo_numberOfAttributes... numeric
@attribute -0.272numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.342ck_oo_numberOfPublicAttributes... numeric
@attribute -0.538WCHU_noc... numeric
@attribute -0.319CvsLogEntropy... numeric
@attribute 0.376LDHH_numberOfPrivateAttributes... numeric
@attribute 0.297ck_oo_numberOfPrivateMethods... numeric
@attribute 0.389LDHH_fanOut... numeric
@attribute -0.308LDHH_dit... numeric
@attribute -0.603ck_oo_noc... numeric
@attribute 0.541LDHH_dit... numeric
@attribute -0.321LDHH_dit... numeric
@attribute 0.473WCHU_lcom... numeric
@attribute -0.326WCHU_numberOfAttributes... numeric
@attribute class {buggy,clean}

@data
-2.245909,1.81774,0.3526,-0.532489,0.417928,-0.270702,-0.054265,-0.331347,0.625095,-0.261331,0.266552,0.193261,0.03037,0.022654,0.085264,-0.201027,-0.127895,0.110115,clean
-2.910396,1.949146,-0.392106,-0.698788,0.321627,-0.260966,-0.392534,-0.411455,0.57252,-0.232877,-0.216329,-0.133974,0.058003,-0.130657,0.275448,-0.061734,-0.186274,-0.179219,clean
9.840614,3.840855,5.776169,1.546083,-3.675577,4.999376,-3.370881,1.415677,-2.494438,1.138583,-2.093777,-0.807184,2.155393,-0.712739,0.172764,-0.553794,-1.035267,0.414109,clean
0.752985,-1.270118,1.024946,-1.155505,-0.038145,-0.761165,0.512733,-0.819956,1.292462,0.29686,1.339964,-0.139356,-0.161276,-0.38223,-0.252452,0.826174,-0.589085,-0.228171,clean
2.931556,-4.535394,1.7943,1.1021,0.204965,-1.942222,0.17815,0.693216,-0.564915,-0.884206,0.095035,0.537203,0.260652,-1.44561,-1.038134,-0.659929,-0.572783,0.080856,buggy
-1.629452,0.989747,-0.525019,1.553154,-0.883758,-0.488193,0.46944,0.509322,-0.365743,-0.744273,-0.195289,0.858321,0.285384,-0.355005,0.461313,-0.216767,0.15073,0.0328,clean
-1.163507,-4.423691,1.87577,0.173377,-0.09252,0.237577,0.597308,1.196082,-0.896919,-0.359519,-0.116211,0.04442,0.609545,0.118775,-0.305635,-0.331446,0.170318,-0.098811,clean
-2.566305,-0.1312,-1.181663,0.107334,-0.421168,1.52264,1.201729,-6.447449,-2.357422,1.069507,-0.175345,2.099894,-0.483885,2.9162,-1.115608,-1.003969,-0.166783,-0.484053,buggy
-0.590636,-2.473127,1.435415,-0.188501,0.867101,-0.503531,0.109172,-0.023983,1.07282,0.380945,-0.069523,-0.367324,-1.124899,-0.156795,0.601662,-0.471769,-0.457974,0.065243,buggy
-1.899401,0.896149,-0.383225,0.587907,-1.04591,-0.567313,1.157049,0.998011,-1.189187,0.114244,0.103644,-0.308238,0.345527,0.157265,-0.243929,0.009286,0.158737,0.042727,clean
-1.432028,1.8527,-2.129163,-0.303431,1.565944,0.699887,-1.022743,0.2321,0.674526,-0.317923,0.717958,-0.001831,0.293537,0.515284,0.125914,-0.135135,-0.200796,0.021476,clean
5.361921,0.999461,-9.292383,2.272049,8.349067,0.273201,-0.454022,0.341423,-5.481991,2.063371,4.453183,-1.867729,2.826061,-4.656305,3.010339,2.429467,1.691263,-0.71527,clean
-1.774368,0.717199,-0.220623,0.582349,-1.160775,-0.594467,1.278914,0.990304,-1.214582,0.415565,0.154521,-0.33191,0.339693,0.266079,-0.330922,0.075694,0.381569,-0.004513,clean
2.367398,0.176515,1.096491,-0.342694,-0.163713,3.183279,-1.227398,0.810522,0.758052,0.283629,-2.094097,-1.282257,-1.574577,-0.69144,-0.679911,0.146335,-0.604567,-0.025316,clean
-3.140727,1.827783,-0.085501,-0.442223,0.01434,-0.006201,-0.389494,-0.320326,0.822176,-0.144521,-0.094373,-0.225144,-0.104097,0.154307,0.106271,-0.20747,-0.145379,-0.090349,clean
-0.942989,-4.441277,0.240804,0.410077,0.464686,0.840376,0.038082,-0.145016,-2.05095,-0.802646,-0.556149,-0.483104,0.106059,0.553426,-0.407706,-0.165433,-0.097035,-0.030818,clean
-2.027478,0.5694,-0.236437,0.753783,-1.135441,-0.556236,1.201299,0.845934,-0.91683,0.030897,-0.002564,-0.22796,0.654695,0.294652,-0.159744,-0.134764,0.406292,0.02142,clean
-1.689134,-0.146693,-0.343516,0.827932,-1.523478,-0.112095,1.469301,0.367557,-0.125441,0.10154,0.389642,-0.323852,0.668028,0.003597,0.265964,-0.186121,0.329115,-0.014977,clean
-0.934809,-0.100646,-0.529254,1.227254,-1.427518,-0.644263,1.231657,0.334954,0.200648,0.074339,0.288228,-0.123151,0.221531,-0.257561,0.120464,-0.320163,0.161008,0.262019,clean
-3.068629,2.150914,-0.20706,-0.556485,0.233412,-0.236283,-0.60605,-0.357473,0.75132,-0.180651,-0.310967,0.398708,-0.000915,0.341852,0.382647,0.029513,0.09717,-0.026566,clean
-3.059769,0.13789,0.167622,-0.757008,-0.788164,0.85465,0.520805,-0.58851,0.667256,1.445132,0.923666,1.466131,1.246942,0.31229,-0.15498,-0.301918,1.178007,0.571094,clean
3.462524,1.426142,-0.050298,2.511416,-2.55787,-0.146657,-0.711168,1.215829,-0.715561,-1.005598,-0.575894,1.809469,0.340886,-1.056921,-0.265867,-0.032633,-1.302502,-0.207214,buggy
-2.918412,1.844588,-0.09257,-0.534303,0.003878,-0.02016,-0.435086,-0.118041,0.44345,0.258558,0.124783,-0.190119,-0.268806,0.136405,-0.157083,-0.025436,-0.048748,0.016892,clean
-1.886926,0.452785,-0.484066,-1.592606,-0.647196,-0.144093,0.939471,-0.477783,0.386666,1.01078,1.184239,1.305775,0.715773,-0.247654,-0.067522,-0.158873,0.02351,0.15171,clean
-2.096339,1.684674,-0.234957,0.877997,-0.751754,-0.670575,0.559939,0.826001,-0.90977,0.072278,-0.155407,-0.19957,-0.181455,0.332652,0.093688,0.251555,0.358245,0.189281,clean
1.13858,-4.741579,0.848053,0.052593,-0.684302,3.191272,0.634002,-0.138272,-1.302156,-0.926805,-2.200856,-1.151217,-0.630947,0.751107,-0.572192,0.996956,0.092777,-0.402896,clean
16.057695,-5.747902,-10.605273,0.848798,4.612603,6.792717,-0.771047,0.10149,0.131314,-0.739601,0.724951,-4.617725,-1.081894,-0.810861,0.117303,0.026478,-0.030525,0.251105,buggy
-3.150129,1.431401,-0.086295,-0.477561,-0.088576,0.15431,-0.211704,-0.432958,0.983438,-0.033674,0.050835,-0.13255,0.120408,0.145089,0.224806,-0.276741,-0.067748,-0.118508,clean
5.449651,-0.150897,0.063471,2.122466,-2.259304,-2.895995,0.366477,0.039822,0.764729,-1.32272,0.273363,-0.262797,0.793971,-0.554454,-0.458344,-0.697495,-1.441659,-0.756796,buggy
-1.922315,1.727819,-0.144741,-0.673786,-0.068276,-0.600721,-0.467444,-0.354896,0.659696,-0.036575,0.576613,0.220008,-0.337742,-0.106914,0.04069,0.047219,-0.282092,0.055508,clean
-1.658068,1.386648,0.356475,-0.871977,0.537679,0.812559,-0.738289,0.038292,0.175411,0.107421,0.436921,-0.202802,0.168353,0.242058,-0.598637,-0.333987,0.050062,0.277544,clean
8.390977,-6.893237,-0.248899,1.202218,-2.20621,-1.516426,1.653343,-2.278703,1.948489,2.675835,0.915852,-3.505758,-1.796725,-1.417039,0.781855,-1.620945,-2.440492,0.405401,buggy
0.082097,3.323016,0.455713,-1.779337,-0.76511,0.964391,-1.168055,0.788151,-1.347672,2.074008,0.30968,-0.979522,-1.926959,-0.347488,-0.901268,0.822768,-0.360121,0.210262,clean
4.431688,-0.093788,-6.499514,4.643872,8.582986,3.34987,-1.674348,2.81579,-2.644635,0.631185,2.76777,0.382559,2.036369,0.011197,2.260957,-2.138047,1.362893,-0.969771,clean
-3.035574,1.994348,-0.08983,-0.452698,0.365203,-0.167362,-0.328352,-0.283507,0.802356,-0.282013,-0.159984,-0.129732,-0.068008,0.209006,0.177584,-0.02043,-0.229282,-0.084385,clean
-1.746113,-3.905819,1.212176,-1.574078,-0.15625,1.080841,-0.223284,-0.097574,0.624547,0.331037,1.215273,0.83866,0.926199,-0.300567,-1.934028,1.208522,0.508836,-0.219979,buggy
0.108083,0.883198,0.495291,-0.048295,-1.249208,-0.491687,-0.551167,-0.739253,1.150254,-0.291114,0.580314,-0.308699,0.999628,0.393627,0.276272,-0.089036,-0.263398,0.142815,clean
-1.572466,1.757409,-0.872275,0.745558,-0.515165,-1.020275,0.554814,0.995428,-1.022356,-0.841108,-0.007645,-0.137979,0.263307,0.231041,0.195351,-0.318892,-0.135294,-0.048313,clean
-1.801444,-1.427541,0.558313,0.323071,-0.014981,-0.022655,0.093049,1.522413,-1.14293,-0.390706,-1.667255,0.072116,-1.285452,0.900646,3.182482,-1.899591,0.754065,0.140266,clean
2.852415,-4.664621,-2.143603,0.901611,-0.451776,2.534219,1.109067,1.165093,1.035083,-0.641526,0.110975,-2.018781,-0.991968,0.240458,1.508816,0.489387,-1.096435,-0.907367,clean
-0.619899,1.133422,0.045496,0.943068,-1.498825,-0.576558,0.10143,0.375,-0.152309,-1.152551,0.032078,-0.414568,0.682004,0.227464,0.29552,-0.239946,-0.347648,-0.334686,clean
-0.739044,-2.753957,1.587274,-1.451278,1.405533,-2.084208,-1.625837,0.216957,0.246922,0.767972,-0.954601,-0.252004,-0.205478,0.865738,-0.69111,0.385527,-0.003218,0.594379,clean
2.635012,-3.102977,1.863255,-0.587689,1.531511,-2.822199,-1.250393,0.212237,0.188358,-0.404151,0.302797,1.392074,-0.720112,-0.482647,-1.124164,-0.165319,0.092073,-0.325268,buggy
-2.882939,1.787084,-0.550231,-0.254477,0.453794,0.296206,-0.564206,-0.198731,0.843929,-0.107995,0.298462,-0.101148,-0.055345,0.299677,0.110016,-0.281403,-0.165277,-0.020968,clean
-3.008773,1.444583,-0.183549,-0.516175,-0.033106,0.046113,-0.247986,-0.383881,0.899372,-0.070228,0.114228,-0.091179,0.02254,0.063868,0.248912,-0.165789,-0.192163,-0.136355,clean
11.01533,-5.337727,-5.376254,1.815636,5.034706,-3.102896,-1.689657,-6.512691,-4.044614,1.007854,-2.060759,-1.671539,1.88315,0.626377,-1.190904,-0.697816,0.543925,0.73368,clean
-1.678796,1.641551,-1.168953,1.446191,-0.030607,-0.344886,0.186943,1.045069,-0.661663,-0.926451,-0.077259,-0.054042,0.693704,0.866411,0.091062,-0.52654,-0.268707,0.037363,clean
-2.420162,-2.810913,0.936571,-1.542148,-0.308487,1.137212,0.282058,-0.311133,0.858398,0.40703,0.725183,-0.023405,0.86679,0.050207,-1.015892,0.972636,0.322138,-0.377165,clean
3.554866,1.901527,1.168007,2.959287,-0.241283,-1.473114,1.159103,0.590903,0.052731,-1.642494,-0.681858,2.299678,0.526627,-0.542239,0.236498,-0.464295,-0.717878,0.810236,buggy
-2.96609,1.685258,-0.106374,-0.628763,-0.049975,0.01829,-0.309752,-0.281205,0.655534,0.128574,0.172915,-0.033052,-0.071726,0.115073,0.067053,-0.073626,-0.100929,-0.048228,clean
-3.106775,0.647408,0.106171,-0.670064,-0.463307,0.548351,0.156004,-0.532701,0.728071,0.920202,0.541742,1.153221,0.960669,0.362141,0.023078,-0.218699,0.905174,0.37466,clean
-2.822643,1.97184,-0.079227,-0.713646,-0.105693,0.079836,-0.39166,0.026072,0.158139,0.588852,0.271738,-0.230451,-0.54058,0.078103,-0.355131,0.110466,-0.11828,0.091779,clean
-0.630361,-4.319673,1.129754,0.490858,-0.20753,-0.406943,-0.091229,1.280615,-1.19832,-0.822246,0.095011,1.101412,0.076035,-0.622456,-0.447455,0.061742,-0.000577,-0.023109,clean
-3.027425,1.580156,-0.02935,-0.578555,-0.090853,0.121736,-0.330302,-0.191136,0.540771,0.279431,0.178657,0.007738,-0.021608,0.162434,-0.11642,-0.117368,0.044032,0.043244,clean
-0.261261,0.68005,-1.810389,0.784582,-0.081746,0.284604,0.866951,1.555788,-1.605538,0.840025,1.475879,-0.081849,0.193222,0.744074,-0.547921,0.027657,0.170801,0.160978,clean
-1.793897,0.414607,-1.645863,-0.274241,1.133027,0.678566,-0.331742,-0.544594,0.352102,0.477771,1.350252,0.32863,0.88144,-0.489458,0.323994,-0.009027,0.19866,0.199083,clean
0.083066,0.908586,-0.302877,-0.377787,-1.033118,1.194381,-0.620531,-0.106027,1.305923,-1.221977,-1.647377,0.798467,0.032757,0.379736,0.362604,2.213345,-0.433339,-0.623574,clean
-2.682882,-2.923991,1.499424,-1.530154,1.178388,-0.040171,-1.475747,0.649014,-0.396121,-0.480956,-0.2518,0.737266,-0.150061,0.307177,-0.592194,0.265727,0.292824,-0.058528,clean
-2.094723,0.49016,-0.44695,0.960577,-0.914153,-0.348229,1.063467,0.876576,-0.804467,-0.121858,0.05305,-0.256057,0.820205,0.356235,-0.126437,-0.321861,0.443151,0.051933,clean
-2.211367,1.43004,-0.703691,1.224417,-0.585802,-0.544009,0.686768,0.942334,-0.724805,-0.578398,-0.31663,-0.729632,0.40112,0.335749,0.127264,-0.440832,0.104591,-0.043191,clean
-0.969727,1.661965,-0.616439,1.179038,-0.784777,-0.855386,0.105837,0.779762,-0.161338,-0.804717,-0.964576,-0.244597,0.24559,0.243423,-0.269869,-0.396436,-0.096843,0.099267,buggy
-1.410146,0.786523,-0.488243,0.67672,-1.198343,-0.381939,1.07972,0.938922,-0.780925,-0.259856,-0.173879,-0.294854,0.155306,0.065071,-0.380332,0.003782,0.318117,0.071692,clean
-2.824956,1.733637,-0.01793,-0.749131,-0.199188,0.18558,-0.294442,0.003154,0.15486,0.723895,0.397022,-0.118849,-0.386654,0.096366,-0.373342,0.07439,-0.011195,0.127718,clean
6.404245,-3.57057,-3.287896,0.979792,-3.632788,1.75271,2.669439,-0.189741,2.269631,0.244728,1.27873,1.966907,-1.258536,-1.974301,0.212631,1.444493,0.535556,0.303131,clean
-3.129739,1.419025,-0.122287,-0.455423,-0.06899,0.154362,-0.210347,-0.409804,0.956632,-0.043026,0.066787,-0.14811,0.125532,0.125362,0.220908,-0.286743,-0.079571,-0.112622,clean
-3.163815,0.979291,0.017601,-0.500003,-0.222721,0.352703,-0.071605,-0.431516,0.992192,0.121729,0.201939,-0.070582,0.265553,0.153842,0.240738,-0.288785,0.019788,-0.139044,clean
-2.315487,1.750109,-0.393416,0.963605,-0.828552,-0.62771,0.705295,1.064362,-1.056384,-0.376277,-0.476063,-0.757534,0.090652,0.316976,-0.120429,-0.238386,0.042329,0.0252,clean
-1.647015,-0.974385,0.796191,0.074191,0.825246,-0.472727,-0.159568,1.21212,-1.379265,-1.105869,-0.821969,-0.352291,0.864422,0.215896,-1.794329,1.172934,0.923087,-0.838621,clean
-1.174696,2.07506,-0.681699,-0.963821,-0.186905,-0.091597,-0.529397,-0.129333,0.60071,-0.06113,-0.09286,-0.171181,-0.690553,0.316724,0.14305,0.526925,0.16088,0.094209,clean
-2.841212,-2.743482,1.476388,-1.708554,1.169879,-0.045584,-1.456566,0.59255,-0.446464,-0.367944,-0.253982,0.657918,0.00196,0.434038,-0.406628,0.354247,0.22676,-0.048137,clean
-0.797648,-5.021971,1.191566,0.784307,-0.850154,0.420731,0.314313,1.240365,-0.64477,-0.665232,0.287314,0.885368,0.262279,-0.373758,0.070861,-0.190662,-0.519255,-0.437009,clean
-0.516104,-2.708156,0.946493,-0.257222,0.314394,-0.686223,-0.964502,0.10075,0.827428,-0.62066,0.272088,-0.075119,-1.305179,-0.680376,-0.044965,-0.381249,-0.72967,-0.276846,buggy
5.65257,2.428872,-2.548983,1.395913,2.55508,0.450747,-0.543328,2.367939,-2.501606,2.33129,3.338855,-1.56571,-0.890411,1.198774,-0.564465,-0.816199,0.012944,-0.474889,buggy
0.682898,-4.194947,-0.289002,0.764494,-2.581191,1.708115,2.397014,0.11849,1.171967,0.409949,1.023745,0.811115,0.026979,-1.077914,0.4602,-1.115944,0.936106,0.572737,clean
-3.061461,0.931617,0.006082,-0.657461,-0.297271,0.351974,-0.047163,-0.390964,0.784841,0.365062,0.433395,0.274666,0.364428,0.1074,0.059565,-0.183138,0.111377,0.039177,clean
5.296456,-1.015302,-2.467318,1.415061,-1.897151,2.718794,0.630544,0.485295,0.488341,-0.989192,1.525464,0.859573,1.057313,1.015173,1.477989,1.565158,0.905434,0.110245,buggy
-2.59206,1.802081,0.356016,-0.525915,-0.12936,0.538126,-0.573365,-0.031328,0.282896,1.005575,-0.045618,-0.010409,-0.121142,-0.11314,-0.235378,-0.333992,-0.021319,0.028072,clean
10.089812,0.594125,-6.505086,1.44218,2.629945,1.761812,-2.552041,1.06967,0.905503,0.185716,1.109461,0.962984,-0.055396,-0.190294,0.129377,1.998754,0.524997,-0.228356,buggy
-2.824198,2.006179,-0.134051,-0.652524,0.284761,-0.256536,-0.32317,-0.300316,0.749973,-0.296011,-0.086898,-0.113001,-0.071569,0.181642,0.177173,-0.055774,-0.348078,-0.121616,clean
-2.747577,1.458955,-0.013881,-0.444259,0.018893,-0.055109,-0.116208,-0.439536,1.046102,-0.116338,0.114706,-0.00423,-0.145472,-0.018999,0.191052,-0.092152,-0.253542,-0.127784,clean
-2.619822,1.576539,-0.305314,-0.129284,0.322309,-0.206185,-0.348815,-2.326204,-0.37746,-0.219237,-0.735335,0.013897,-0.327917,-0.023228,0.163636,-0.234279,0.294234,-0.119247,clean
-2.702535,2.067464,-0.070964,-0.817551,0.208595,-0.301538,-0.318484,-0.320776,0.649458,-0.31429,0.060029,-0.122402,-0.074995,0.225675,0.260294,-0.033186,-0.371013,-0.150705,clean
4.819821,-1.229607,-4.42466,2.348856,0.317245,0.915059,0.014539,-0.546693,0.53747,0.430258,0.791527,0.884939,0.818889,-0.532538,2.260033,1.959909,0.97647,0.603358,clean
-3.118578,1.502454,-0.049365,-0.542004,-0.044334,0.09527,-0.313498,-0.284771,0.720346,0.067202,0.061963,0.076316,0.172503,0.198502,0.014242,-0.226268,0.057628,-0.012077,clean
10.716615,-0.353324,-14.392401,4.023194,10.4475,3.923622,-4.619183,3.362058,0.450464,-0.19901,7.768505,0.052777,2.508054,2.941067,-0.376782,-3.620847,-0.363901,-0.835065,clean
6.358818,-3.554299,-0.277298,1.255488,2.87624,-3.663924,-0.005192,1.466389,-1.253022,0.524159,0.171885,-0.102915,-0.300135,-0.271434,-0.659797,0.942536,0.738391,-0.410605,buggy
16.001084,3.622016,2.370448,-0.877546,7.685655,0.372439,2.429696,-3.172457,0.176703,0.053011,2.6873,-0.07575,0.349875,0.578354,0.703172,-0.995492,-0.150934,0.590883,buggy
-0.376541,-0.189832,-0.301534,1.044891,-1.832875,-0.215552,1.048979,0.241937,0.135749,-0.378357,0.931514,0.024569,0.179448,-0.377241,0.122485,-0.32017,0.442027,0.127936,clean
-2.684917,-3.982134,1.507657,-1.743762,0.682862,0.504683,-0.765195,0.221399,-0.300516,0.296021,0.27862,0.629843,0.362203,0.027009,-0.095316,0.36189,0.464082,-0.076084,buggy
-2.677805,-2.886735,1.485057,-1.598377,1.212882,-0.01743,-1.494382,0.622376,-0.393168,-0.45087,-0.138537,0.878249,-0.146642,0.269104,-0.546347,0.368753,0.238294,-0.002947,clean
-1.8504,-4.527191,1.184581,-1.614247,0.386095,1.310712,-0.280114,0.250933,0.418144,0.240268,0.543925,-0.119222,-0.174714,0.171707,0.186961,0.467952,0.067277,-0.423234,clean
-1.854068,1.170233,-3.079355,0.46904,3.029123,0.388404,-1.338786,-5.873203,-3.53365,-0.491654,-0.63077,-1.477975,1.02295,-3.825271,1.288142,0.596854,0.516018,0.71287,clean
-2.943381,-0.171929,0.163723,-0.568869,-0.393795,0.607234,0.256033,-0.714937,0.990972,0.426146,0.516048,-0.186728,0.530724,-0.269564,0.166507,-0.078197,0.13754,-0.145395,clean
-0.000331,-2.185044,2.872343,-1.254132,2.303557,-1.122842,-0.63243,0.240302,0.023891,-0.067951,-0.533176,0.342252,-0.297461,0.502239,-0.594574,0.357267,-0.069987,0.569251,clean
-3.048491,1.940289,-0.200881,-0.465954,0.204195,-0.21059,-0.487034,-0.283296,0.782996,-0.29178,-0.18704,-0.12903,-0.049457,0.171545,0.1374,-0.170345,-0.158046,-0.141108,clean
